pixel,1432A,1437A,1442A,1447A,1452A,1457A,1462A,1467A,1472A,1477A,1482A,1487A,1492A,1497A,1502A,1507A,1512A,1517A,1522A,1527A,1532A,1537A,1542A,1547A,1552A,1557A,1562A,1567A,1572A,1577A,1582A,1587A,1592A,1597A,1602A,1625A,1630A,1635A,1640A,1645A,1650A,1655A,1660A,1665A,1670A,1675A,1680A,1685A,1690A,1695A,1700A,1705A,1710A,1715A,1720A,1725A,1730A,1735A,1740A,1745A,1750A,1755A,1760A,1765A,1770A,1775A,1780A,1785A,1790A,1795A
55,1.7091888039316507e-05,1.6983307051650785e-05,1.7063724933854945e-05,1.7079719657529353e-05,1.7183202062608502e-05,1.710181263569389e-05,1.7249015665348197e-05,1.7100645461815695e-05,1.7040283765483827e-05,1.7164006638654064e-05,1.718738920320394e-05,1.723935725268935e-05,1.7226912443105326e-05,1.7120701839387932e-05,1.7111322065266928e-05,1.7395840120581587e-05,1.7364468674418914e-05,1.7521288216826416e-05,1.7700431922922595e-05,1.7849850864208275e-05,1.7988583052188572e-05,1.8147178657371724e-05,1.8319434967194887e-05,1.8481629727240505e-05,1.8499884770389413e-05,1.837062239141865e-05,1.8664372602916172e-05,1.898447121578251e-05,1.9223018688097065e-05,1.9493391320538515e-05,1.9720772704311263e-05,1.978313358308497e-05,1.9675894713773912e-05,1.95796099026814e-05,1.9710992288691664e-05,2.0301737279024932e-05,2.0689556214059848e-05,2.0477724790829825e-05,2.0943961611104254e-05,2.115941894485487e-05,2.1352475091775245e-05,2.1127004893839416e-05,2.1474243841840398e-05,2.1297681792198913e-05,2.1072403092777555e-05,2.1273139831702584e-05,2.160208403699588e-05,2.1698292502363887e-05,2.239899887354403e-05,2.220597962356469e-05,2.198785859994905e-05,2.1964264659478352e-05,2.238976916318698e-05,2.227769651047075e-05,2.225779132609989e-05,2.2764771283859812e-05,2.22602294114694e-05,2.2436939640807667e-05,2.2695930991231734e-05,2.244195872862232e-05,2.265672375772662e-05,2.292892245036916e-05,2.265211684560749e-05,2.2812377255750674e-05,2.272183146068995e-05,2.2710523308806524e-05,2.338298051270317e-05,2.288592091158221e-05,2.2890316419630026e-05,2.2184286135437846e-05
56,1.7390262427602074e-05,1.732796215275654e-05,1.7446464018636325e-05,1.7433915929603454e-05,1.758780930892449e-05,1.7577900338972472e-05,1.7665969636913945e-05,1.7491318148675006e-05,1.7491657596278065e-05,1.7567706557681862e-05,1.7648019482803914e-05,1.7749817059023055e-05,1.7697849843065332e-05,1.7662374253295192e-05,1.7636382916065984e-05,1.7873568970834233e-05,1.7893536536379466e-05,1.800652557962135e-05,1.8217081764093e-05,1.827957461904901e-05,1.8401185866388627e-05,1.857999688347022e-05,1.873490604670907e-05,1.886932002915391e-05,1.890067857317132e-05,1.8788946693389327e-05,1.905647517026625e-05,1.939346286498157e-05,1.9751418011985246e-05,2.0011547597917235e-05,2.027167151051772e-05,2.04094730790378e-05,2.020202541752365e-05,2.0226835715453494e-05,2.038918025374512e-05,2.109766853700315e-05,2.142099345263003e-05,2.131094249130417e-05,2.192336627579956e-05,2.198803326586997e-05,2.2161076354677088e-05,2.199606059225184e-05,2.216418681384327e-05,2.195299246731114e-05,2.1799300500435017e-05,2.190750661581537e-05,2.2170116391316598e-05,2.2270257426985726e-05,2.2841759372582424e-05,2.255955245664687e-05,2.2272268886305724e-05,2.220248021039337e-05,2.270883177205489e-05,2.244716148093517e-05,2.250982367452788e-05,2.2824154738159413e-05,2.2367412040113635e-05,2.2611954603067205e-05,2.2761145750228172e-05,2.246745979832469e-05,2.274067146778388e-05,2.280238105060496e-05,2.2598999164763845e-05,2.2711830195849342e-05,2.2748191666731768e-05,2.268899052420536e-05,2.331783669883065e-05,2.2942077731322133e-05,2.2972856966287767e-05,2.235404541824145e-05
57,1.7712442807416035e-05,1.7696826309340313e-05,1.7822060922992057e-05,1.7787650322920577e-05,1.7992563985275965e-05,1.8062438593047654e-05,1.810979934918085e-05,1.7956116992296332e-05,1.795635361600877e-05,1.7974970824640155e-05,1.815468503138905e-05,1.8242657278939554e-05,1.815786439387266e-05,1.8216309575816387e-05,1.8175545817993855e-05,1.8355056215232637e-05,1.8439760693239008e-05,1.8544949355980812e-05,1.877183572786848e-05,1.875680599247621e-05,1.8866889260082846e-05,1.9028500775074882e-05,1.9201356414403844e-05,1.931716199084404e-05,1.935197693363468e-05,1.931457447118657e-05,1.9514442284884274e-05,1.9892828529080415e-05,2.033771354553145e-05,2.0604347641690576e-05,2.090650083269592e-05,2.107959243875152e-05,2.0859338013817638e-05,2.1016743038148466e-05,2.1144513956487435e-05,2.189290978245555e-05,2.2146846142879573e-05,2.2141102022702698e-05,2.281749960595397e-05,2.271912805534386e-05,2.2843778649446537e-05,2.273055068638827e-05,2.2753758068659976e-05,2.2521637240649703e-05,2.2408563647624515e-05,2.2433043340366107e-05,2.2583386725076652e-05,2.267229752991095e-05,2.308245723230382e-05,2.2752407183168285e-05,2.2499432963844958e-05,2.238773026649983e-05,2.2880987033745777e-05,2.249598821399241e-05,2.2644103299775704e-05,2.286669256413466e-05,2.2453568834378685e-05,2.2784584743090358e-05,2.282089450409589e-05,2.25064068938077e-05,2.280375653181856e-05,2.268841233289395e-05,2.2621964922523826e-05,2.264836340061369e-05,2.2762733776769438e-05,2.265053576320349e-05,2.3235413920790154e-05,2.2973478784298475e-05,2.301040821755715e-05,2.2534310727693756e-05
58,1.8070134730099027e-05,1.8086376877345747e-05,1.8181412037967325e-05,1.8179352639734772e-05,1.8411490130126596e-05,1.855858242934905e-05,1.8616305535668268e-05,1.8505290198935134e-05,1.8425471538713065e-05,1.8393883683273886e-05,1.86602552090086e-05,1.8689404630143414e-05,1.8608812893985132e-05,1.875505515301828e-05,1.8718331370611427e-05,1.889040353013793e-05,1.899864318930611e-05,1.917362982565108e-05,1.935873345857788e-05,1.931275769637582e-05,1.9417604001821798e-05,1.9520209293279816e-05,1.973796480064696e-05,1.9832323337649535e-05,1.9892741672125196e-05,1.995724367218549e-05,2.0080469209728353e-05,2.0513024084070335e-05,2.097037280341677e-05,2.1271807700356437e-05,2.161500959699712e-05,2.1767606782791544e-05,2.1629659242017132e-05,2.188122879893944e-05,2.1935761708314915e-05,2.264705720196485e-05,2.283516282316229e-05,2.2905263460627953e-05,2.3554671778572313e-05,2.330416928531932e-05,2.3369320760427608e-05,2.3281429441751128e-05,2.3221273849544644e-05,2.2970752139706984e-05,2.2865524944758905e-05,2.283092735732572e-05,2.285698527133492e-05,2.293519000430229e-05,2.3217440447195332e-05,2.286240983882009e-05,2.2699568958358302e-05,2.2581980656766752e-05,2.2970675079435433e-05,2.2491011444992136e-05,2.2695388469659932e-05,2.2948645367469505e-05,2.2554384240910087e-05,2.297480747559556e-05,2.2889015922074037e-05,2.2588983968264677e-05,2.284177253722437e-05,2.264337120560155e-05,2.268126114160127e-05,2.260948151783357e-05,2.2763779347747855e-05,2.258639807040429e-05,2.3161827934987334e-05,2.2990593515457377e-05,2.300230540633132e-05,2.2681192108425988e-05
59,1.8492373832448614e-05,1.848893486612612e-05,1.854983471773598e-05,1.8630009828459962e-05,1.884061398158292e-05,1.9063270252595026e-05,1.917180804277182e-05,1.9086529729564802e-05,1.887406761610087e-05,1.884870707393324e-05,1.9119068215118868e-05,1.91347082955305e-05,1.9087976371390898e-05,1.9286158187834727e-05,1.930747415615197e-05,1.949427653023252e-05,1.9606725345520374e-05,1.9891446702017695e-05,1.9959791588260655e-05,1.9958514695769225e-05,2.006864653145205e-05,2.012237997591424e-05,2.0349704981722e-05,2.042922112540904e-05,2.057794833524281e-05,2.0710147786059445e-05,2.0766926720997518e-05,2.1235730038773546e-05,2.161693191124406e-05,2.1990423083490257e-05,2.2346609323703617e-05,2.2440915839693107e-05,2.2440751519865123e-05,2.271415302752743e-05,2.2703780284262895e-05,2.331623517321752e-05,2.343293272244499e-05,2.353387626930112e-05,2.4087153936720943e-05,2.371177418771493e-05,2.373670450861559e-05,2.366537680148082e-05,2.3586863745579567e-05,2.3294015688355052e-05,2.319654570074003e-05,2.3135304298900478e-05,2.3044109576486995e-05,2.312256546501405e-05,2.337305692890321e-05,2.3008603822245026e-05,2.291803441424644e-05,2.2826395412833577e-05,2.3046229195116393e-05,2.2499966181134172e-05,2.269716197696467e-05,2.306258120575131e-05,2.268751903382995e-05,2.3178511882661066e-05,2.2945117499562446e-05,2.2700739256517153e-05,2.284972283565043e-05,2.268797775109285e-05,2.273864655394445e-05,2.2580727265527545e-05,2.276298353742872e-05,2.251448964648303e-05,2.3124954075695432e-05,2.3001253340657167e-05,2.294783071260824e-05,2.2758337589024248e-05
60,1.8993905052143553e-05,1.8877525768392906e-05,1.8935668411943095e-05,1.9108042748001957e-05,1.925075695870206e-05,1.954178509586482e-05,1.9715690092077354e-05,1.9643916388105845e-05,1.9307296484377732e-05,1.935767611076721e-05,1.9550661578823894e-05,1.9650224293839056e-05,1.9626027276591747e-05,1.9856469435411104e-05,1.9980350828751417e-05,2.0143370846303e-05,2.030012217703545e-05,2.0653099593607795e-05,2.0612072555548817e-05,2.068965734885676e-05,2.0827000724493445e-05,2.090020044741497e-05,2.103290106258137e-05,2.1128509720120968e-05,2.1402499537147795e-05,2.1528250495065216e-05,2.1535824824077813e-05,2.1978142859336637e-05,2.2242640892770072e-05,2.27170697845418e-05,2.3037729924643826e-05,2.3096096993328405e-05,2.3203681550505124e-05,2.3430192037552287e-05,2.338514921336552e-05,2.3859729027407713e-05,2.3888378223967396e-05,2.3988403803900383e-05,2.443583794977175e-05,2.3960625203166643e-05,2.398414547470267e-05,2.3950185728698256e-05,2.3903020088596203e-05,2.352472145693421e-05,2.3467697971735056e-05,2.339340015686354e-05,2.319086016453504e-05,2.328582597049317e-05,2.3621400778965007e-05,2.3249694559219008e-05,2.317827253848507e-05,2.3115222013363292e-05,2.3135992848066136e-05,2.255231443508931e-05,2.2690859931468093e-05,2.318239972135632e-05,2.286461436926549e-05,2.3370172248509386e-05,2.2977604587144848e-05,2.281307908666906e-05,2.282733750581085e-05,2.2808918459726817e-05,2.279135805144328e-05,2.2579474516571576e-05,2.2769091490380882e-05,2.2452052189231633e-05,2.3110113242982063e-05,2.2991249209300755e-05,2.2852546280321547e-05,2.2756429892901872e-05
61,1.9527019537955205e-05,1.9229740392710752e-05,1.9328604469762444e-05,1.956709444432603e-05,1.963060939115412e-05,1.9984646721877545e-05,2.0207457971090573e-05,2.0181040994236026e-05,1.97670233384852e-05,1.992080914324502e-05,2.0032932898072127e-05,2.0261176644740523e-05,2.023726764986387e-05,2.0513115234949233e-05,2.072875682126062e-05,2.084117283909197e-05,2.108273119979852e-05,2.143545058151862e-05,2.1387538811795264e-05,2.1493703294640013e-05,2.1685931439635392e-05,2.1827120453711644e-05,2.1777572917524086e-05,2.1931574197286846e-05,2.2275922041605718e-05,2.235641223571869e-05,2.232042169423388e-05,2.265861028616961e-05,2.283667366673825e-05,2.339514349968714e-05,2.3644281985548558e-05,2.3723291021607637e-05,2.3851898319983825e-05,2.3972351373571505e-05,2.391616757030579e-05,2.427125582471697e-05,2.4194184763522267e-05,2.428981555692456e-05,2.467821066603944e-05,2.413568578177208e-05,2.418367804490365e-05,2.421414051376361e-05,2.420906442982146e-05,2.373061918991839e-05,2.3726359083888884e-05,2.3632212245381626e-05,2.332148098736041e-05,2.344660959068735e-05,2.3941978933353386e-05,2.355170791354122e-05,2.3464388986315232e-05,2.3414144808731446e-05,2.3248566300192827e-05,2.264488311086821e-05,2.2725695984351043e-05,2.3308063841511035e-05,2.309099514164281e-05,2.353306784896981e-05,2.3002627300265617e-05,2.291612093512682e-05,2.277952799965412e-05,2.297219525098545e-05,2.28486024593204e-05,2.261563018149812e-05,2.277169180289733e-05,2.2401095220062955e-05,2.308340775053455e-05,2.2980834182918562e-05,2.2771650899616252e-05,2.270237912606145e-05
62,2.0029319619622063e-05,1.957402972030397e-05,1.973684949407726e-05,2.0009568189277625e-05,2.002077333676815e-05,2.044062716977121e-05,2.0666125840597164e-05,2.074662704863485e-05,2.0291983533376306e-05,2.0539831210714514e-05,2.0635736403042394e-05,2.0950843867349107e-05,2.0945123352000272e-05,2.1275901512587646e-05,2.153164895626364e-05,2.1630696701746646e-05,2.1928998095528844e-05,2.2258091484108415e-05,2.2290199836547614e-05,2.2334017706780994e-05,2.260516410960413e-05,2.277790819367128e-05,2.2575025389522502e-05,2.279839162421244e-05,2.310048933718437e-05,2.3159246573853674e-05,2.3064470545993837e-05,2.327192302028493e-05,2.340047465854425e-05,2.3965665880945674e-05,2.4129122001355523e-05,2.426119410900692e-05,2.4343204877479433e-05,2.43125698164502e-05,2.4272184437657652e-05,2.4571249483580678e-05,2.440028621816216e-05,2.4484471158968782e-05,2.488969302225303e-05,2.43260391028237e-05,2.44134365045554e-05,2.450078168269863e-05,2.450412217296608e-05,2.396470912158345e-05,2.3978994901292528e-05,2.385813652444653e-05,2.3462717487776182e-05,2.3609472906265356e-05,2.4275644538676277e-05,2.386501434182843e-05,2.3752522912041503e-05,2.370038870339159e-05,2.3387086913812764e-05,2.2759739974910956e-05,2.282007815258519e-05,2.3467444667042365e-05,2.3362482971467718e-05,2.3677608657560896e-05,2.3037988276012915e-05,2.301495211923473e-05,2.271139247827551e-05,2.315802239919621e-05,2.2928687983929034e-05,2.2677172453170505e-05,2.2771810492705372e-05,2.2377299516698887e-05,2.307142654334477e-05,2.3050715147484408e-05,2.280159247560568e-05,2.266276878326553e-05
63,2.050534821330264e-05,1.9980966259554515e-05,2.0194050311461774e-05,2.0479155805597172e-05,2.0487732403665495e-05,2.0965981361089248e-05,2.1147270775188688e-05,2.1381731728599165e-05,2.0900143042712406e-05,2.1232423409857115e-05,2.138313790640023e-05,2.1716406524495958e-05,2.1776608651897738e-05,2.2126181438175503e-05,2.2383614516261254e-05,2.252238641784884e-05,2.2792725822383676e-05,2.312706283472153e-05,2.321430746305427e-05,2.31644530069344e-05,2.350856337282457e-05,2.362474666464848e-05,2.3394892806151305e-05,2.364609722204565e-05,2.3835775099499437e-05,2.3906187494693248e-05,2.3736552248269085e-05,2.385294245215257e-05,2.391910906954199e-05,2.438556373503761e-05,2.4456549098218813e-05,2.463554630271545e-05,2.4670950939362118e-05,2.451130713384435e-05,2.4495424676144902e-05,2.479622255797149e-05,2.4568934441209092e-05,2.4620112959722557e-05,2.510485090957161e-05,2.456674797363064e-05,2.469531148362523e-05,2.479606536336404e-05,2.4758885391586828e-05,2.4237022255493538e-05,2.422065248104656e-05,2.4080924866942403e-05,2.364536643688533e-05,2.3779728168353038e-05,2.4598931482984852e-05,2.4173008150320568e-05,2.403103701085317e-05,2.396957550770552e-05,2.354846665487444e-05,2.289442399399569e-05,2.2958081975404488e-05,2.3684996616334346e-05,2.3672567943128893e-05,2.383452795553213e-05,2.3088080478150463e-05,2.312654558142677e-05,2.265785091489012e-05,2.339156635603159e-05,2.3075206498403628e-05,2.2772527500530108e-05,2.2816400214296185e-05,2.244155909233562e-05,2.316074932243122e-05,2.3270022127176416e-05,2.3004665057285666e-05,2.271863392283996e-05
64,2.101980607978701e-05,2.050135257920745e-05,2.0731503009296906e-05,2.1016655919944996e-05,2.1074352392507886e-05,2.1578806716583904e-05,2.1715266451701277e-05,2.210421587962161e-05,2.1608376871986093e-05,2.202447863344266e-05,2.224980842422663e-05,2.2565661849023888e-05,2.2713407509765696e-05,2.3008436849650587e-05,2.327110070821669e-05,2.3446039418872563e-05,2.3635806457063008e-05,2.3988424103593215e-05,2.403530838464119e-05,2.3953108777063826e-05,2.4315673403503505e-05,2.43256896600794e-05,2.416687121909042e-05,2.4386860359338274e-05,2.4470640516733468e-05,2.45546621691896e-05,2.4316889277236358e-05,2.439424715471102e-05,2.436961955897233e-05,2.467638295702472e-05,2.465315202313126e-05,2.483614584184763e-05,2.4873321490301378e-05,2.4699535532467915e-05,2.4675664244672344e-05,2.497926777728189e-05,2.4718878595991346e-05,2.4733003331838737e-05,2.531308729151489e-05,2.4836515943581404e-05,2.4990363912868765e-05,2.507581832073907e-05,2.497500446205243e-05,2.4543088109465615e-05,2.4468597980684226e-05,2.4308480482128838e-05,2.386138581576358e-05,2.3947833063839675e-05,2.491588592753029e-05,2.448905195676066e-05,2.4308021703223293e-05,2.422767283917118e-05,2.37218052628316e-05,2.3071163635475897e-05,2.3136064287373558e-05,2.398404962991144e-05,2.404015711117756e-05,2.4032426662531585e-05,2.3180659631299803e-05,2.3282445616817777e-05,2.268653615037224e-05,2.373632720254073e-05,2.334116254164289e-05,2.2939033546988065e-05,2.29624416801612e-05,2.265283446553958e-05,2.3401837927691204e-05,2.3608669155292122e-05,2.335345338586411e-05,2.290076523704075e-05
65,2.1629805075988608e-05,2.1140306506140493e-05,2.1359844424786554e-05,2.1645934700885085e-05,2.1793708794004825e-05,2.227770435853041e-05,2.2427188163813328e-05,2.291217851786545e-05,2.2422858775260603e-05,2.2905694727622925e-05,2.317040073703047e-05,2.346481680385165e-05,2.3671883051592638e-05,2.3872184378610315e-05,2.4152453887049234e-05,2.432191719861972e-05,2.4446659232943827e-05,2.475707138936074e-05,2.4725210687655857e-05,2.4684802281458803e-05,2.4984952830673598e-05,2.4898504055498568e-05,2.48075065824596e-05,2.4965684911357253e-05,2.497656765266925e-05,2.5077523490407612e-05,2.4812216509921664e-05,2.486995672998154e-05,2.4754499555444253e-05,2.4919281708814106e-05,2.481441093607668e-05,2.493735109471079e-05,2.5018260448993718e-05,2.496826731972107e-05,2.4901005498143012e-05,2.511651203840473e-05,2.4829498546262232e-05,2.4844517848659954e-05,2.549631836977593e-05,2.510458191237811e-05,2.5262700701074474e-05,2.5353701660192214e-05,2.518751009474448e-05,2.486109740921936e-05,2.4723588365383974e-05,2.4513317996985746e-05,2.4074233974889075e-05,2.4105888665685934e-05,2.5219524102528226e-05,2.4825925900465114e-05,2.460140613571624e-05,2.448426202987562e-05,2.3917705632974345e-05,2.331646692628397e-05,2.339500950221091e-05,2.439781503347688e-05,2.4504459604665772e-05,2.4290568485755967e-05,2.336929708437585e-05,2.351613839503836e-05,2.2854572640594602e-05,2.421805549438289e-05,2.372880860510305e-05,2.318781052936339e-05,2.3210624843055318e-05,2.299563599609523e-05,2.3735901945562666e-05,2.39428264209947e-05,2.3743530872927086e-05,2.317245580008183e-05
66,2.235521603108969e-05,2.1893697070809134e-05,2.208677507398034e-05,2.238740483480079e-05,2.2624373051871873e-05,2.3051863775950533e-05,2.327680680654128e-05,2.377552711302415e-05,2.330725260247981e-05,2.380831700992257e-05,2.4077529253801765e-05,2.4344300236121794e-05,2.456950797112607e-05,2.469583875879347e-05,2.497141201530383e-05,2.5134829923398027e-05,2.521077018257285e-05,2.53853066390222e-05,2.5331750530838875e-05,2.5336600452872478e-05,2.551281245866329e-05,2.53556511428922e-05,2.5287019046869808e-05,2.540319110376069e-05,2.5349884005472425e-05,2.549735292272217e-05,2.5267046694327584e-05,2.5297552442261284e-05,2.5105636379124196e-05,2.519666160371153e-05,2.5014282646203234e-05,2.5047164559365025e-05,2.517074764986594e-05,2.5311814110814138e-05,2.5198371990681603e-05,2.520707616592763e-05,2.4889104523343656e-05,2.4964984612110394e-05,2.564731833581716e-05,2.536354159561644e-05,2.550018928360225e-05,2.5641421803262688e-05,2.541046489637193e-05,2.5168659310497114e-05,2.495929217777571e-05,2.466606735806645e-05,2.4275242749918146e-05,2.427329711713404e-05,2.5495737802743328e-05,2.520543961405985e-05,2.49366577953594e-05,2.476087622041001e-05,2.417111908887719e-05,2.363155293842617e-05,2.377293456746169e-05,2.493621909682533e-05,2.5075996515724485e-05,2.459807444639846e-05,2.367545729432435e-05,2.3823349394469407e-05,2.314869802938585e-05,2.475909487004517e-05,2.4154133238955885e-05,2.346862491845516e-05,2.350672287378095e-05,2.3387364807525346e-05,2.4072179660248056e-05,2.417450953018672e-05,2.408533777860693e-05,2.3500022333168303e-05
67,2.3205701849958385e-05,2.275811054815165e-05,2.291092142153903e-05,2.323986599912445e-05,2.3491929032399536e-05,2.387259467767255e-05,2.4174777584460982e-05,2.4641266425261647e-05,2.419451705299717e-05,2.4658469951090867e-05,2.492582843576008e-05,2.5138820691062234e-05,2.5376391916577102e-05,2.545493928859109e-05,2.567641678202098e-05,2.5887944204044115e-05,2.587487140078217e-05,2.5885004203207596e-05,2.5874508112557654e-05,2.5879690032169676e-05,2.593108377890689e-05,2.571946736182827e-05,2.565413756463984e-05,2.5781004142077153e-05,2.566325570961028e-05,2.5873094678148555e-05,2.5729260354401223e-05,2.5701522927495603e-05,2.545862944735514e-05,2.553846626176767e-05,2.525905775117939e-05,2.522680911437034e-05,2.536222237132155e-05,2.566846951674707e-05,2.5534267847047188e-05,2.52706425448712e-05,2.489830109230793e-05,2.506998556266417e-05,2.5757728567079362e-05,2.562849901490397e-05,2.5726128008650674e-05,2.593576949284645e-05,2.564194731601373e-05,2.5476110776953892e-05,2.517940878357733e-05,2.4797849347714495e-05,2.4513131381044885e-05,2.4489818387521812e-05,2.576830313656637e-05,2.5651213866430224e-05,2.533748842438583e-05,2.507086145121817e-05,2.449398189424306e-05,2.3990512116679225e-05,2.42447385791369e-05,2.552408803975156e-05,2.567351880507669e-05,2.489498648872561e-05,2.405749413830957e-05,2.414655624158297e-05,2.349768393201818e-05,2.523335874324028e-05,2.454101464870262e-05,2.3754288831917645e-05,2.3821078887072094e-05,2.3777653185717756e-05,2.437969106540521e-05,2.4318253208216103e-05,2.43896128863844e-05,2.389399318614472e-05
